rk,player,age,team,pos,g,gs,mp,fg,fga,fg_percent,3p,3pa,3p_percent,2p,2pa,2p_percent,efg_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,awards,year,player_id
21.0,Zach LaVine,24.0,CHI,SF,60.0,60.0,2085.0,9.3,20.7,0.45,3.2,8.4,0.38,6.1,12.3,0.497,0.526,4.6,5.8,0.802,0.7,4.3,5.0,4.4,1.5,0.5,3.6,2.3,26.4,,2020,lavinza01
22.0,Paul George,29.0,LAC,SF,48.0,48.0,1419.0,8.7,19.8,0.439,4.0,9.7,0.412,4.7,10.2,0.464,0.539,4.8,5.5,0.876,0.6,6.3,6.9,4.7,1.7,0.5,3.2,2.9,26.2,,2020,georgpa01
23.0,D'Angelo Russell,23.0,2TM,PG,45.0,45.0,1452.0,8.9,21.0,0.426,3.9,10.7,0.367,5.0,10.3,0.487,0.519,4.0,4.9,0.809,0.4,4.0,4.4,7.1,1.2,0.3,3.6,2.1,25.8,,2020,russeda01
23.0,D'Angelo Russell,23.0,GSW,PG,33.0,33.0,1060.0,9.3,21.6,0.43,4.1,10.9,0.374,5.2,10.7,0.487,0.524,3.8,4.9,0.785,0.5,3.7,4.1,7.0,1.1,0.3,3.4,2.2,26.5,,2020,russeda01
23.0,D'Angelo Russell,23.0,MIN,PG,12.0,12.0,392.0,8.0,19.4,0.412,3.5,10.1,0.345,4.5,9.3,0.485,0.502,4.4,5.1,0.873,0.3,4.8,5.1,7.3,1.6,0.4,4.2,2.0,23.9,,2020,russeda01
24.0,Brandon Ingram,22.0,NOP,PF,62.0,62.0,2104.0,8.7,18.8,0.463,2.6,6.6,0.391,6.1,12.2,0.501,0.531,5.4,6.3,0.851,0.9,5.6,6.5,4.4,1.0,0.7,3.2,3.1,25.3,"MIP-1,AS",2020,ingrabr01
25.0,Khris Middleton,28.0,MIL,SF,62.0,59.0,1853.0,9.2,18.4,0.497,2.9,6.9,0.415,6.3,11.5,0.546,0.575,4.0,4.4,0.916,0.9,6.6,7.4,5.1,1.0,0.1,2.7,2.8,25.2,AS,2020,middlkh01
26.0,Donovan Mitchell,23.0,UTA,SG,69.0,69.0,2364.0,9.2,20.4,0.449,2.6,7.2,0.366,6.5,13.2,0.494,0.513,4.2,4.9,0.863,0.8,3.8,4.6,4.5,1.1,0.2,2.8,2.6,25.2,AS,2020,mitchdo01
27.0,Tacko Fall,24.0,BOS,C,7.0,0.0,33.0,12.0,15.3,0.786,0.0,0.0,0.0,12.0,15.3,0.786,0.786,1.1,3.3,0.333,1.1,15.3,16.4,1.1,1.1,4.4,3.3,7.6,25.1,,2020,fallta01
28.0,Derrick Rose,31.0,DET,PG,50.0,15.0,1298.0,10.2,20.9,0.49,1.2,4.1,0.306,9.0,16.8,0.535,0.52,3.4,3.9,0.871,0.7,2.6,3.4,7.7,1.1,0.4,3.5,1.4,25.1,6MOY-7,2020,rosede01
29.0,Boban MarjanoviÄ,31.0,DAL,C,44.0,5.0,422.0,10.3,18.0,0.573,0.3,1.5,0.235,10.0,16.5,0.603,0.583,3.7,4.9,0.754,5.6,11.2,16.8,1.7,0.7,0.9,2.6,4.8,24.7,,2020,marjabo01
30.0,Johnathan Motley,24.0,LAC,PF,13.0,0.0,41.0,9.7,13.2,0.733,0.9,0.9,1.0,8.8,12.3,0.714,0.767,4.4,6.1,0.714,2.6,6.1,8.8,7.0,2.6,0.0,4.4,5.3,24.6,,2020,motlejo01
31.0,Jayson Tatum,21.0,BOS,PF,66.0,66.0,2265.0,8.8,19.5,0.45,3.0,7.5,0.403,5.8,12.0,0.48,0.527,4.0,5.0,0.812,1.0,6.3,7.3,3.2,1.5,0.9,2.5,2.2,24.6,"MVP-12,AS,NBA3",2020,tatumja01
32.0,Montrezl Harrell,26.0,LAC,C,63.0,2.0,1749.0,9.7,16.7,0.58,0.0,0.4,0.0,9.7,16.3,0.593,0.58,4.8,7.2,0.658,3.4,5.8,9.2,2.2,0.8,1.5,2.2,3.0,24.1,6MOY-1,2020,harremo01
33.0,Devontae Cacok,23.0,LAL,C,1.0,0.0,9.0,12.0,24.0,0.5,0.0,0.0,0.0,12.0,24.0,0.5,0.5,0.0,0.0,0.0,8.0,12.0,20.0,4.0,0.0,0.0,0.0,0.0,24.0,,2020,cacokde01
34.0,Spencer Dinwiddie,26.0,BRK,PG,64.0,49.0,1994.0,7.7,18.4,0.415,2.2,7.2,0.308,5.4,11.2,0.485,0.476,6.3,8.1,0.778,0.6,3.4,4.0,7.8,0.7,0.4,3.1,3.2,23.8,,2020,dinwisp01
35.0,De'Aaron Fox,22.0,SAC,PG,51.0,49.0,1634.0,8.6,18.0,0.48,1.2,4.1,0.292,7.4,13.9,0.535,0.513,5.3,7.5,0.705,0.8,3.5,4.3,7.7,1.6,0.6,3.5,3.2,23.7,,2020,foxde01
36.0,Kemba Walker,29.0,BOS,PG,56.0,56.0,1742.0,7.8,18.4,0.425,3.7,9.8,0.381,4.1,8.6,0.476,0.526,4.3,5.0,0.864,0.7,3.7,4.5,5.5,1.0,0.6,2.4,1.9,23.7,AS,2020,walkeke02
37.0,Mfiondu Kabengele,22.0,LAC,C,12.0,0.0,64.0,7.9,18.0,0.438,5.1,11.3,0.45,2.8,6.8,0.417,0.578,2.8,2.8,1.0,0.6,5.6,6.2,1.1,1.1,1.1,1.1,5.1,23.6,,2020,kabenmf01
38.0,John Collins,22.0,ATL,PF,41.0,41.0,1363.0,9.3,16.0,0.583,1.6,3.9,0.401,7.8,12.1,0.642,0.632,3.2,4.0,0.8,3.1,7.9,11.0,1.6,0.8,1.7,2.0,3.6,23.4,,2020,collijo01
39.0,DeMar DeRozan,30.0,SAS,SF,68.0,68.0,2316.0,8.7,16.3,0.531,0.1,0.5,0.257,8.5,15.8,0.54,0.535,5.9,7.0,0.845,0.7,5.1,5.8,5.9,1.1,0.3,2.5,2.8,23.4,,2020,derozde01
40.0,Pascal Siakam,25.0,TOR,PF,60.0,60.0,2110.0,8.5,18.8,0.453,2.2,6.2,0.359,6.3,12.6,0.499,0.512,4.1,5.2,0.792,1.1,6.4,7.5,3.5,1.0,0.9,2.5,2.9,23.4,"MVP-10,AS,NBA2",2020,siakapa01
41.0,Jeremiah Martin,23.0,BRK,PG,9.0,0.0,99.0,8.7,19.3,0.453,1.8,6.5,0.278,6.9,12.7,0.543,0.5,4.0,5.1,0.786,0.4,3.3,3.6,6.5,2.5,0.7,1.5,2.5,23.3,,2020,martije02
42.0,Kristaps PorziÅÄ£is,24.0,DAL,C,57.0,57.0,1814.0,7.9,18.5,0.427,2.8,8.0,0.352,5.1,10.5,0.484,0.503,4.5,5.6,0.799,2.0,8.7,10.7,2.0,0.8,2.3,1.8,3.7,23.1,,2020,porzikr01
43.0,Lou Williams,33.0,LAC,PG,65.0,8.0,1864.0,7.6,18.1,0.418,2.1,6.1,0.352,5.4,12.0,0.451,0.477,5.6,6.5,0.861,0.6,3.3,3.9,7.0,0.8,0.2,3.5,1.5,22.9,6MOY-3,2020,willilo02
44.0,Andrew Wiggins,24.0,2TM,SF,54.0,54.0,1858.0,8.5,18.9,0.447,2.2,6.5,0.332,6.3,12.5,0.506,0.504,3.7,5.2,0.709,1.3,4.0,5.3,3.8,0.9,1.0,2.6,2.5,22.8,,2020,wiggian01
44.0,Andrew Wiggins,24.0,MIN,SF,42.0,42.0,1455.0,8.7,19.5,0.444,2.3,6.8,0.331,6.4,12.7,0.505,0.502,3.7,5.1,0.72,1.2,4.2,5.4,3.8,0.7,0.9,2.6,2.5,23.3,,2020,wiggian01
44.0,Andrew Wiggins,24.0,GSW,SF,12.0,12.0,403.0,7.7,16.8,0.457,1.8,5.3,0.339,5.9,11.5,0.512,0.511,3.7,5.4,0.672,1.6,3.3,4.9,3.8,1.4,1.5,2.2,2.3,20.8,,2020,wiggian01
45.0,Jordan Clarkson,27.0,2TM,SG,71.0,2.0,1705.0,8.3,18.3,0.454,3.2,8.7,0.368,5.1,9.6,0.533,0.542,2.9,3.5,0.836,1.1,2.9,3.9,2.9,1.0,0.3,2.0,2.3,22.8,,2020,clarkjo01
45.0,Jordan Clarkson,27.0,CLE,SG,29.0,0.0,666.0,7.8,17.6,0.442,3.2,8.6,0.371,4.6,9.0,0.509,0.532,4.1,4.6,0.884,1.1,2.6,3.7,3.8,0.9,0.4,2.1,1.8,22.9,,2020,clarkjo01
45.0,Jordan Clarkson,27.0,UTA,SG,42.0,2.0,1039.0,8.7,18.7,0.462,3.2,8.8,0.366,5.4,9.9,0.547,0.548,2.1,2.7,0.785,1.0,3.1,4.1,2.3,1.0,0.3,2.0,2.6,22.7,,2020,clarkjo01
46.0,Danilo Gallinari,31.0,OKC,PF,62.0,62.0,1834.0,7.0,16.0,0.438,3.5,8.6,0.405,3.5,7.4,0.476,0.547,5.2,5.8,0.893,0.7,5.7,6.3,2.3,0.8,0.1,1.5,1.5,22.8,,2020,gallida01
47.0,Caris LeVert,25.0,BRK,SG,45.0,31.0,1330.0,8.4,19.8,0.425,2.2,6.0,0.364,6.3,13.9,0.451,0.48,3.8,5.3,0.711,1.3,3.8,5.1,5.4,1.4,0.3,3.2,2.2,22.8,,2020,leverca01
48.0,Collin Sexton,21.0,CLE,PG,65.0,65.0,2143.0,8.6,18.2,0.472,1.6,4.3,0.38,7.0,14.0,0.501,0.517,3.8,4.5,0.846,1.0,2.4,3.4,3.2,1.1,0.1,2.7,2.4,22.7,,2020,sextoco01
49.0,Buddy Hield,27.0,SAC,SG,72.0,44.0,2216.0,8.1,18.9,0.429,4.4,11.2,0.394,3.7,7.7,0.479,0.545,1.9,2.2,0.846,0.9,4.4,5.3,3.5,1.1,0.3,2.7,2.7,22.5,,2020,hieldbu01
50.0,Nikola JokiÄ,24.0,DEN,C,73.0,73.0,2336.0,8.7,16.5,0.528,1.2,3.9,0.314,7.5,12.6,0.594,0.565,3.8,4.6,0.817,2.6,8.4,11.0,7.9,1.3,0.7,3.5,3.4,22.4,"MVP-9,AS,NBA2",2020,jokicni01
51.0,Dennis SchrÃ¶der,26.0,OKC,PG,65.0,2.0,1999.0,8.2,17.4,0.469,2.3,5.9,0.385,5.9,11.5,0.513,0.534,3.6,4.3,0.839,0.3,3.9,4.3,4.7,0.8,0.3,3.0,2.6,22.1,6MOY-2,2020,schrode01
52.0,Bojan BogdanoviÄ,30.0,UTA,SF,63.0,63.0,2083.0,7.2,16.2,0.447,3.3,7.9,0.414,4.0,8.3,0.479,0.548,4.3,4.8,0.903,0.7,3.8,4.5,2.3,0.6,0.1,2.7,1.9,22.0,,2020,bogdabo02
53.0,Jaren Jackson Jr.,20.0,MEM,C,57.0,57.0,1622.0,7.8,16.7,0.469,3.2,8.2,0.394,4.6,8.5,0.54,0.565,3.1,4.1,0.747,1.2,4.6,5.8,1.7,0.9,2.0,2.2,5.1,22.0,,2020,jacksja02
54.0,Christian Wood,24.0,DET,PF,62.0,12.0,1325.0,7.8,13.8,0.567,1.5,3.8,0.386,6.4,10.0,0.636,0.62,4.9,6.6,0.744,2.8,7.8,10.6,1.6,0.9,1.5,2.3,2.7,22.0,6MOY-4,2020,woodch01
55.0,CJ McCollum,28.0,POR,SG,70.0,70.0,2556.0,8.6,19.1,0.451,2.7,7.2,0.379,5.9,11.9,0.494,0.522,2.0,2.6,0.757,0.6,3.5,4.2,4.4,0.8,0.6,1.8,2.6,21.9,,2020,mccolcj01
56.0,Nikola VuÄeviÄ,29.0,ORL,C,62.0,62.0,1998.0,8.9,18.6,0.477,1.8,5.2,0.339,7.1,13.4,0.531,0.525,2.4,3.0,0.784,2.5,9.6,12.1,4.0,1.0,0.8,1.6,2.4,21.9,,2020,vucevni01
57.0,T.J. Warren,26.0,IND,SF,67.0,67.0,2202.0,8.7,16.3,0.536,1.5,3.7,0.403,7.2,12.6,0.575,0.581,2.7,3.3,0.819,1.1,3.5,4.6,1.6,1.3,0.6,1.4,3.1,21.7,,2020,warretj01
58.0,Jaylen Brown,23.0,BOS,SG,57.0,57.0,1934.0,7.9,16.5,0.481,2.4,6.3,0.382,5.5,10.2,0.543,0.554,3.3,4.5,0.724,1.2,5.6,6.8,2.2,1.2,0.4,2.3,3.1,21.6,,2020,brownja02
59.0,Julius Randle,25.0,NYK,PF,64.0,64.0,2080.0,8.0,17.4,0.46,1.1,4.0,0.277,6.9,13.4,0.515,0.492,4.5,6.1,0.733,2.6,8.2,10.8,3.4,0.9,0.4,3.3,3.1,21.6,,2020,randlju01
60.0,Jimmy Butler,30.0,MIA,SF,58.0,58.0,1959.0,6.3,13.9,0.455,0.5,2.2,0.244,5.8,11.7,0.495,0.474,8.0,9.6,0.834,1.9,5.1,7.1,6.4,1.9,0.6,2.3,1.5,21.3,"MVP-11,AS,NBA3",2020,butleji01
61.0,Evan Fournier,27.0,ORL,SF,66.0,66.0,2076.0,7.5,16.1,0.467,3.0,7.5,0.399,4.5,8.6,0.527,0.56,3.1,3.8,0.818,0.3,2.7,3.0,3.6,1.2,0.3,2.2,2.8,21.2,,2020,fournev01
62.0,JJ Redick,35.0,NOP,SG,60.0,36.0,1581.0,6.5,14.4,0.453,4.1,9.0,0.453,2.4,5.3,0.453,0.596,3.8,4.2,0.892,0.2,3.2,3.4,2.7,0.5,0.2,1.7,2.2,20.9,,2020,redicjj01
63.0,Jabari Parker,24.0,2TM,PF,38.0,23.0,917.0,8.6,16.8,0.51,1.3,4.7,0.269,7.3,12.2,0.603,0.548,2.4,3.2,0.753,2.4,6.0,8.4,2.7,1.8,0.6,2.5,3.9,20.8,,2020,parkeja01
